antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'DS0103EN', 'DS0105EN'})",0.03954386068303032,0.16368565282729763,0.025724135898871438,0.650521609538003,3.974212756596077,0.01925137324765791,2.3930359358331907,0.779190021168188
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0103EN'})",0.04116451071102337,0.0988596517075758,0.025724135898871438,0.6249105225483178,6.321188793955965,0.021654626707266894,2.4024676842834283,0.8779419602343331
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.030144090520670654,0.20172672893891622,0.025724135898871438,0.8533724340175953,4.230338926855848,0.019643267121297957,5.444223708636592,0.7873461548339974
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.029643162330200076,0.14924713439608686,0.025724135898871438,0.8677932405566601,5.814471708740647,0.021299978866651047,6.4350179157709535,0.8533101406832704
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.02740371865515514,0.26619913368889414,0.025724135898871438,0.9387096774193548,3.5263438479721767,0.018429289733014952,11.972540450339098,0.736605907921021
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.029702095058490734,0.14921766803194153,0.025724135898871438,0.8660714285714285,5.804080977770255,0.021292058538580398,6.352508078694833,0.8530446480760074
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'PY0101EN', 'DS0105EN', 'DS0101EN'})",0.031882606005245014,0.13516221233462003,0.025724135898871438,0.8068391866913124,5.969413882437991,0.02141481233620948,4.4772941926025895,0.8598950611376344
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0105EN'})",0.04169490526563927,0.11621534018917405,0.025724135898871438,0.6169611307420495,5.308775328091515,0.020878548299269786,2.3072975897275256,0.8469459707704778
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN'})",0.03170580782037304,0.13684179509090375,0.025724135898871438,0.8113382899628253,5.929024019480706,0.021385456241924377,4.575163687104373,0.8585594994473754
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})",frozenset({'BD0111EN'}),0.030144090520670654,0.3123139935763326,0.02598933317617939,0.8621700879765396,2.76058743991507,0.016574911882942266,4.989381450861076,0.6575804229451396
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03833573975307187,0.2446592214986593,0.02598933317617939,0.6779400461183704,2.77095644286633,0.01661014093261762,2.3453421308597715,0.664591380940986
"frozenset({'DA0101EN', 'PY0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0211EN'}),0.03612576244217226,0.22250051566137255,0.02598933317617939,0.7194127243066883,3.2333081214138635,0.017951332404135815,2.770971999416154,0.716607220063899
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.027079588649556532,0.44010961487462064,0.02598933317617939,0.9597388465723612,2.180681389671011,0.014071345844659917,13.906466592708723,0.5564974591609414
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0111EN'})",0.03170580782037304,0.16630815923623185,0.02598933317617939,0.8197026022304833,4.928817720038255,0.020716398640475427,4.623981549803168,0.8232121957249877
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0211EN'})",0.037805345198455964,0.11491882016677962,0.02598933317617939,0.6874512860483242,5.982060075544097,0.021644787509975005,2.8318183384688815,0.8655561569271549
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.027079588649556532,0.3916374458555559,0.025753602263016765,0.9510337323177366,2.428352401901063,0.015148221329485343,12.424115272416515,0.604569652251258
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.02805197866635236,0.3123139935763326,0.025753602263016765,0.9180672268907561,2.939564815453495,0.016992576778010172,8.393295873273463,0.6788568689255811
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.034210448772725936,0.22250051566137255,0.025753602263016765,0.7527993109388457,3.3833598484083702,0.018141759770078276,3.1452156840318675,0.7293885225501273
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.03170580782037304,0.2541179243893096,0.025753602263016765,0.8122676579925651,3.196420165734425,0.017696588188617225,3.9731144225599153,0.7096500431712328
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'BD0101EN'})",0.037805345198455964,0.17063971476559509,0.025753602263016765,0.6812159002338269,3.9921298577508866,0.01930250894173738,2.6016362981802965,0.7789558408605362
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0101EN'})",frozenset({'DS0105EN'}),0.03471137696319651,0.21212835548221706,0.025606270442290125,0.7376910016977929,3.477569040785942,0.018243003130563935,3.0036012855726484,0.7380619512637729
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})",frozenset({'BD0111EN'}),0.029702095058490734,0.3123139935763326,0.025606270442290125,0.8621031746031745,2.7603731895941066,0.016329890516989028,4.986960391906881,0.6572519017011214
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.027079588649556532,0.426584553731915,0.025606270442290125,0.9455930359085962,2.2166602790377863,0.014054536202975221,10.539375902407386,0.5641477700101649
"frozenset({'DA0101EN', 'DS0105EN', 'BD0111EN', 'DS0101EN'})",frozenset({'BD0211EN'}),0.03521230515366709,0.22250051566137255,0.025606270442290125,0.7271966527196652,3.2682919882594725,0.017771514387973593,2.850036453327176,0.7193601135466537
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'BD0111EN', 'DS0105EN'})",0.04169490526563927,0.08117983322037894,0.025606270442290125,0.6141342756183745,7.565108860856905,0.022221484986686028,2.381191457862937,0.905571931515032
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'BD0111EN', 'DS0101EN'})",0.03170580782037304,0.16339098918584435,0.025606270442290125,0.8076208178438662,4.942872442771377,0.020425827139583096,4.348750220463921,0.8238079851565733
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'DS0101EN'})",0.037805345198455964,0.10985060553378319,0.025606270442290125,0.6773187840997661,6.165817482830945,0.021453330379826035,2.758603075121149,0.8707338998008409
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0103EN'})",frozenset({'DS0105EN'}),0.027079588649556532,0.21212835548221706,0.023749889501134457,0.8770402611534277,4.134479141931362,0.018005540893769118,6.407557887715424,0.7792328704983386
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})",frozenset({'BD0111EN'}),0.02740371865515514,0.3123139935763326,0.023749889501134457,0.8666666666666668,2.7749850614837883,0.015191324689100708,5.1576450481775105,0.6576600301567733
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.027079588649556532,0.22745086483778768,0.023749889501134457,0.8770402611534277,3.855954831294711,0.017590613643341284,6.282943851451978,0.7612759007907108
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0211EN'}),0.032206736010843624,0.22250051566137255,0.023749889501134457,0.737419945105215,3.3142392632811126,0.016583874130952053,2.9609997783349127,0.721509085887025
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'BD0111EN', 'DS0105EN'})",0.031882606005245014,0.08117983322037894,0.023749889501134457,0.744916820702403,9.176131449792177,0.021161664862997615,3.6020413784621375,0.9203652563164789
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'BD0111EN'})",0.03170580782037304,0.09178772431269705,0.023749889501134457,0.7490706319702602,8.160902098611468,0.020839685553806702,3.6193941060723636,0.9061962097210273
"frozenset({'DA0101EN', 'DS0103EN', 'BD0111EN'})","frozenset({'BD0211EN', 'DS0105EN'})",0.038424138845507855,0.06270442290125822,0.023749889501134457,0.6180981595092024,9.857329529729231,0.02134052604934907,2.4542840010778297,0.934458405339356
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'DS0103EN'})",0.037805345198455964,0.06833249845301588,0.023749889501134457,0.6282151208106002,9.193504335898808,0.021166555808845234,2.5059316655865422,0.9262445437013785
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0111EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.04116451071102337,0.21212835548221706,0.024722279517930282,0.6005726556907659,2.8311757488786666,0.015990119556570787,1.972503023998822,0.67455769116657
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.02598933317617939,0.3916374458555559,0.024722279517930282,0.9512471655328798,2.42889737842821,0.014543883453322323,12.478506343148828,0.6039877915036322
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'BD0111EN'}),0.02681439137224858,0.3123139935763326,0.024722279517930282,0.9219780219780219,2.9520868130831333,0.01634776986314457,8.814003744303337,0.6794763182346599
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03624362789875357,0.2446592214986593,0.024722279517930282,0.6821138211382114,2.7880159879522437,0.015854941731934143,2.3761359528303045,0.66543995768694
"frozenset({'PY0101EN', 'DA0101EN', 'BD0111EN', 'BD0101EN', 'DS0105EN'})",frozenset({'BD0211EN'}),0.03273713056545953,0.22250051566137255,0.024722279517930282,0.7551755175517552,3.394039403940394,0.017438251085841856,3.1757423790449084,0.7292390178517029
"frozenset({'BD0211EN', 'DA0101EN', 'BD0111EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.025753602263016765,0.44010961487462064,0.024722279517930282,0.959954233409611,2.181170783290169,0.013387871544319814,13.98126275998803,0.5558456555850306
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.030144090520670654,0.2541179243893096,0.024722279517930282,0.8201368523949168,3.227386869170489,0.017062125802213994,4.14694219211813,0.7116024112537148
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})","frozenset({'DA0101EN', 'BD0101EN'})",0.03833573975307187,0.10522438636296667,0.024722279517930282,0.6448885472713297,6.128698579878778,0.020688424826642907,2.5197036219519053,0.8701927031009579
"frozenset({'PY0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'BD0111EN'})",0.039308129769867695,0.08123876594866959,0.024722279517930282,0.6289355322338831,7.741815436133947,0.02152893556367607,2.4760151236858077,0.9064626832054802
"frozenset({'DA0101EN', 'PY0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'BD0101EN'})",0.03612576244217226,0.17063971476559509,0.024722279517930282,0.6843393148450244,4.01043400585315,0.01855778971910836,2.627379094825272,0.7787846167809985
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.027079588649556532,0.21189262456905442,0.024722279517930282,0.912948857453754,4.3085447608688705,0.01898431440672537,9.053383475262978,0.7892763516645775
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'BD0111EN'})",0.02805197866635236,0.16630815923623185,0.024722279517930282,0.8813025210084032,5.2992139715560205,0.020057006582995175,7.0236693133372246,0.8347079784703669
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'BD0211EN'})",0.034210448772725936,0.11491882016677962,0.024722279517930282,0.7226528854435831,6.288377172640738,0.020790855107592564,3.1912399061688466,0.8707657467905089
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0111EN', 'BD0101EN'})",0.03170580782037304,0.13893390694522204,0.024722279517930282,0.7797397769516728,5.612307276862974,0.02031726776459148,3.909312726274013,0.8487298270364728
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0211EN', 'BD0101EN'})",0.037805345198455964,0.09367357161799805,0.024722279517930282,0.6539360872954013,6.9810094352136005,0.021180917806939578,2.618956773905649,0.8904167530213303
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0111EN'})",frozenset({'DS0105EN'}),0.03320859239178478,0.21212835548221706,0.024840144974511594,0.7480035492457852,3.5261836992296445,0.017795660882563024,3.1265188146885246,0.7410153647135471
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})",frozenset({'BD0111EN'}),0.02870023867754958,0.3123139935763326,0.024840144974511594,0.8655030800821355,2.7712593668032297,0.015876658816532163,5.1130242004324575,0.6580391062857817
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03580163243657365,0.2446592214986593,0.024840144974511594,0.6938271604938271,2.835892128830424,0.016080945454198338,2.4670404459116364,0.6714150328410957
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02598933317617939,0.426584553731915,0.024840144974511594,0.9557823129251701,2.240545993903537,0.013753496879761056,12.96801086175517,0.5684539570897421
"frozenset({'PY0101EN', 'DS0101EN', 'DA0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0211EN'}),0.03394525149541798,0.22250051566137255,0.024840144974511594,0.7317708333333334,3.2888500557321327,0.017287309012526116,2.89863885423333,0.7203963925434609
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.025606270442290125,0.44010961487462064,0.024840144974511594,0.9700805523590333,2.2041794125206557,0.013570579151779906,18.7132594105367,0.560673171972029
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'BD0111EN', 'DS0105EN'})",0.03954386068303032,0.08117983322037894,0.024840144974511594,0.6281669150521609,7.737967548502789,0.021629980959373293,2.4710554385135297,0.906618285413365
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'BD0111EN'})",0.04116451071102337,0.08123876594866959,0.024840144974511594,0.6034359341445955,7.4279308295484725,0.021495990923467264,2.316804050486838,0.9025250061790908
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'BD0111EN', 'DS0101EN'})",0.030144090520670654,0.16339098918584435,0.024840144974511594,0.8240469208211143,5.0434049327152675,0.01991487220623158,4.754727878127116,0.8266395526182002
"frozenset({'PY0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.03833573975307187,0.14901140348292424,0.024840144974511594,0.6479631053036126,4.348412874172177,0.019127682590350224,2.417327869145667,0.8007275186219557
"frozenset({'DA0101EN', 'PY0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'DS0101EN'})",0.03612576244217226,0.10985060553378319,0.024840144974511594,0.6876019575856444,6.259428013568673,0.02087170809486937,2.8494077222338947,0.8717330133666731
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.03471137696319651,0.14924713439608686,0.024840144974511594,0.7156196943972836,4.794863883269618,0.01965957143181217,2.991602613974358,0.8199034850908195
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0111EN'})",0.029702095058490734,0.16630815923623185,0.024840144974511594,0.8363095238095237,5.028674044919172,0.01990044421987442,5.093099245393199,0.8256643837074676
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.027079588649556532,0.26619913368889414,0.024840144974511594,0.9173014145810663,3.445921862589954,0.017631581935348035,8.873197317630336,0.7295580246067298
"frozenset({'DA0101EN', 'DS0105EN', 'BD0111EN', 'DS0101EN'})","frozenset({'PY0101EN', 'BD0211EN'})",0.03521230515366709,0.11491882016677962,0.024840144974511594,0.7054393305439329,6.138588348889603,0.02079358841089956,3.0047500281269826,0.8676479826861623
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0111EN', 'DS0101EN'})",0.03170580782037304,0.10481185726493208,0.024840144974511594,0.783457249070632,7.47489138648019,0.02151700037077329,4.134001895205721,0.8945822446414446
"frozenset({'DA0101EN', 'BD0111EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN'})",0.037805345198455964,0.07133806759583936,0.024840144974511594,0.65705378020265,9.210423023022443,0.022143184703260103,2.7078937710784956,0.9264521990188512
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0111EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03229513510327961,0.21212835548221706,0.024368683148186344,0.7545620437956203,3.557101275217664,0.01751796924865162,3.210064395507396,0.7428630792156867
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.025606270442290125,0.3916374458555559,0.024368683148186344,0.9516685845799769,2.4299734222323885,0.014340308794281224,12.587310941702892,0.6039374509365406
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'BD0111EN'}),0.02649026136664997,0.3123139935763326,0.024368683148186344,0.9199110122358175,2.9454684425178734,0.016095403829887056,8.586523885762173,0.6784682297245495
"frozenset({'BD0211EN', 'DA0101EN', 'BD0111EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.025753602263016765,0.426584553731915,0.024368683148186344,0.9462242562929062,2.2181399865864724,0.013382594219828101,10.663087234857581,0.5636888442170477
"frozenset({'DS0101EN', 'DA0101EN', 'BD0111EN', 'BD0101EN', 'DS0105EN'})",frozenset({'BD0211EN'}),0.032059404190116984,0.22250051566137255,0.024368683148186344,0.760110294117647,3.416218123622114,0.017235449184088945,3.2410706473579554,0.7307045985177936
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0101EN'})","frozenset({'DS0105EN', 'BD0101EN'})",0.03471137696319651,0.11167752011079353,0.024368683148186344,0.702037351443124,6.286290658555488,0.02049220264930563,2.9813215991723228,0.8711629428253156
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN'})","frozenset({'BD0111EN', 'DS0105EN'})",0.03571323334413767,0.08117983322037894,0.024368683148186344,0.6823432343234324,8.405329344186686,0.021469488821548772,2.892493615940002,0.9136575267679898
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.029702095058490734,0.2541179243893096,0.024368683148186344,0.8204365079365078,3.228566067931501,0.01682084840190871,4.153862608925831,0.711394891129767
"frozenset({'DA0101EN', 'BD0211EN', 'BD0111EN', 'DS0105EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.027079588649556532,0.2267436720982998,0.024368683148186344,0.8998911860718172,3.9687598676698195,0.018228557778874457,7.724158318931112,0.7688523272967593
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'BD0111EN', 'DS0101EN'})",0.02805197866635236,0.16339098918584435,0.024368683148186344,0.8686974789915966,5.316679232558668,0.019785242605270828,6.371614226360605,0.8353457720238157
"frozenset({'DA0101EN', 'DS0105EN', 'BD0111EN', 'DS0101EN'})","frozenset({'BD0211EN', 'BD0101EN'})",0.03521230515366709,0.17063971476559509,0.024368683148186344,0.6920502092050208,4.05562216366617,0.018360065440525496,2.6931672305845473,0.7809269450942427
